timestamp,src_ip,dst_ip,src_port,dst_port,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,count,srv_count,serror_rate,dst_host_count,dst_host_srv_count,protocol_type,label
2026-05-02 08:13:12,64.187.153.143,120.16.164.230,29419,80,6.271110699531276,9822.088201088996,5607.702685207013,0,0,0,2,0,0,0,36,27,0.14454887458059792,58,52,icmp,normal
2026-05-02 08:13:18,14.105.99.137,24.200.92.155,54152,443,5.656604087255282,490.7784177925162,16121.03419343294,0,0,0,3,0,1,0,18,17,0.03141336973135351,66,49,tcp,normal
2026-05-02 08:13:24,97.228.58.60,110.23.96.191,15531,22,4.816208222492485,22889.302185045344,434.7381184357365,0,0,0,4,0,1,0,49,27,0.006639065874791373,58,38,tcp,normal
2026-05-02 08:13:30,201.197.9.199,162.222.107.248,5495,8080,1.6420851433270265,3889.149673243237,24155.697911941203,0,0,0,1,0,1,0,4,20,0.06736329221056063,18,34,tcp,normal
2026-05-02 08:13:36,21.108.169.177,73.220.226.131,43089,3306,0.7816063909943096,69.11273922537455,14.41545003724762,0,0,0,0,0,0,0,474,442,0.8537430694679646,210,233,udp,ddos
2026-05-02 08:13:42,141.62.132.189,37.26.213.80,3789,443,1.003294101183558,2186.0868430224227,497.83925101673566,0,0,0,0,0,1,0,31,29,0.04052224372240606,28,46,tcp,normal
2026-05-02 08:13:48,95.161.16.246,47.158.248.11,50078,22,0.5527580119723283,38.76352566705879,18.3295874440558,0,0,0,0,0,0,0,450,433,0.8046747443864681,210,224,icmp,ddos
2026-05-02 08:13:54,198.153.245.2,240.164.52.85,30459,80,1.0397300690218192,61.16536544515474,7.197431004565281,0,0,0,0,0,0,0,488,413,0.8463084679879399,201,201,tcp,ddos
2026-05-02 08:14:00,122.26.227.235,62.229.63.231,11886,3389,0.0,39.0,0.0,0,0,0,0,0,0,0,454,6,0.8693912204600373,233,9,tcp,port_scan
2026-05-02 08:14:06,49.40.179.191,113.89.206.76,65347,443,2.3768707771586994,46953.500739033094,1512.642778618013,0,0,0,4,0,1,0,49,8,0.08374768714362316,50,40,udp,normal
2026-05-02 08:14:12,68.0.24.36,146.198.187.100,25933,3306,0.7560015384221204,891.9925204116087,16674.67696433272,0,0,0,0,0,1,0,11,11,0.012596023564478968,12,43,udp,normal
2026-05-02 08:14:18,73.147.57.229,49.217.51.208,32637,443,6.351367952496542,3304.4359249297586,813.809554320548,0,0,0,3,0,1,0,37,23,0.01258538475136501,88,30,udp,normal
2026-05-02 08:14:24,170.107.240.135,1.250.230.98,47815,3306,6.485395260823416,582.9844314759926,14258.026236547255,0,0,0,0,0,1,0,11,15,0.0049702745038901425,3,9,tcp,normal
2026-05-02 08:14:30,148.2.131.150,37.232.162.5,62540,80,8.842011858024538,1034.182622170125,2617.9616165613616,0,0,0,4,0,1,0,40,12,0.004197797939416022,37,55,tcp,normal
2026-05-02 08:14:36,156.15.226.153,56.182.223.214,13540,22,346.74382165426596,542.9435025621241,546916.4918232777,0,0,0,8,0,1,2,7,2,0.008429028216041287,10,9,udp,data_exfil
2026-05-02 08:14:42,195.113.122.85,217.67.152.241,37715,80,0.9632037172916342,506.2379001279371,4711.360700330766,0,0,0,4,0,1,0,48,6,0.07384856598595343,71,58,tcp,normal
2026-05-02 08:14:48,223.159.136.129,224.105.173.188,21072,25,5.590384468442902,20800.302654756866,715.8740853531506,0,0,0,2,0,0,0,2,18,0.07449799418580773,63,53,tcp,normal
2026-05-02 08:14:54,246.199.127.198,228.201.92.170,55449,3389,0.7967553170232788,3811.91167933156,17277.701895800026,0,0,0,0,0,1,0,5,12,0.09314725343824352,8,12,icmp,normal
2026-05-02 08:15:00,233.133.215.100,125.133.198.47,14340,443,0.34660897801817364,7008.048575090572,19404.310189796022,0,0,0,4,0,1,0,49,28,0.0413442090583336,87,14,tcp,normal
2026-05-02 08:15:06,16.28.57.76,82.121.3.117,56453,443,4.083744840772428,11083.996328799647,13341.530813621139,0,0,0,1,0,1,0,43,20,0.027138099745526872,77,36,tcp,normal
2026-05-02 08:15:12,92.205.71.147,251.37.162.224,47445,3306,0.46765120906180757,2633.923191914276,3137.977339363309,0,0,0,0,0,0,0,7,22,0.0675299768931182,23,51,tcp,normal
2026-05-02 08:15:18,119.85.251.223,173.27.154.1,42628,443,2.363447688789533,3033.515817151661,1559.177526842389,0,0,0,2,0,0,0,49,16,0.02417576012055608,78,54,udp,normal
2026-05-02 08:15:24,200.248.224.216,213.249.57.161,52430,25,0.0,10.0,0.0,0,0,0,0,0,0,0,499,6,0.7139170770815102,233,12,tcp,port_scan
2026-05-02 08:15:30,212.219.8.78,218.209.32.39,53555,80,0.7765539081944376,81.85193526203962,128.28354121991356,0,0,0,1,4,0,0,148,3,0.5627955022090074,17,9,tcp,brute_force
2026-05-02 08:15:36,147.248.39.211,20.248.49.207,21069,80,0.7955830360551249,98.45216780981934,13.76063003008102,0,0,0,0,0,0,0,502,462,0.811077559355371,241,232,icmp,ddos
2026-05-02 08:15:42,135.31.142.132,19.39.252.206,32543,443,2.915670895410271,2666.7661532331176,22457.38346777586,0,0,0,0,0,1,0,26,15,0.003313110415783033,68,23,tcp,normal
2026-05-02 08:15:48,102.124.125.75,26.254.228.35,44513,443,0.0,2.0,0.0,0,0,0,0,0,0,0,507,4,0.9573737195404005,225,1,tcp,port_scan
2026-05-02 08:15:54,229.1.199.242,128.117.199.125,53416,443,10.411758456332773,1685.6719119430038,9949.414776411038,0,0,0,2,0,0,0,28,13,0.10030896758792633,39,23,udp,normal
2026-05-02 08:16:00,183.59.223.209,22.102.22.188,31992,25,5.649598190940283,1699.4598954593296,3771.123502212887,0,0,0,3,0,0,0,6,27,0.013697999069645351,73,26,tcp,normal
2026-05-02 08:16:06,72.92.212.202,58.36.206.148,56228,21,0.17744178059725155,57.42178163174887,14.775097182488155,0,0,0,0,0,0,0,501,449,0.7526931811392898,225,238,udp,ddos
2026-05-02 08:16:12,45.2.12.9,14.7.170.23,34270,443,3.5639550702620753,1082.0873725462216,10193.929032389122,0,0,0,1,0,1,0,33,9,0.17633847381022896,90,23,tcp,normal
2026-05-02 08:16:18,248.64.11.81,216.192.147.26,52914,443,203.13845250609614,1022.3642691361752,434073.01388599427,0,0,0,15,0,1,3,19,9,0.07114218047150611,4,7,tcp,data_exfil
2026-05-02 08:16:24,104.181.45.7,111.129.2.116,58376,80,0.5911718817835567,117.87418544289774,1870.1744612273446,0,0,0,0,0,1,0,48,8,0.010621593241000937,46,20,tcp,normal
2026-05-02 08:16:30,161.182.184.3,20.107.9.29,21520,80,1.6537554628434192,3347.756153339116,389.8202611934707,0,0,0,3,0,0,0,8,5,0.01715285673016248,82,46,icmp,normal
2026-05-02 08:16:36,127.216.95.179,192.22.191.105,47791,3306,1.7363796638065812,1131.417462897682,4501.542773546432,0,0,0,2,0,1,0,25,8,0.07966282100938522,94,36,tcp,normal
2026-05-02 08:16:42,202.44.170.223,59.29.195.24,22209,443,18.92869392429678,1564.0171508750043,292427.5438117137,0,0,0,4,0,0,0,9,11,0.09646505069388428,36,47,udp,normal
2026-05-02 08:16:48,161.225.203.36,174.82.184.179,24846,80,4.226945460345029,16896.680768513528,1156.8186381334044,0,0,0,2,1,1,0,47,3,0.12856667066513638,73,2,tcp,normal
2026-05-02 08:16:54,12.173.112.161,69.140.51.14,61617,443,485.10045659285043,245.51300826407123,980374.0971301772,0,0,0,23,0,1,3,12,6,0.028645259827381822,9,9,tcp,data_exfil
2026-05-02 08:17:00,15.160.72.41,111.195.67.195,27342,80,1.2240095728588865,2639.957601297329,20282.30808543194,0,0,0,4,0,1,0,12,20,0.0008327463373743575,24,11,tcp,normal
2026-05-02 08:17:06,118.165.197.219,38.66.190.167,31660,3306,2.646824387031414,11233.589775290038,60028.684393653806,0,0,0,2,0,1,0,46,12,0.024826688685576144,57,38,udp,normal
2026-05-02 08:17:12,116.56.71.185,126.179.233.25,6997,443,0.0,5.0,0.0,0,0,0,0,0,0,0,377,6,0.7467588885385813,231,2,udp,port_scan
2026-05-02 08:17:18,124.102.177.102,173.134.103.46,53496,21,0.8545823105049174,155.18154711319227,100.98694230961624,0,0,0,0,9,0,1,293,4,0.28750757072492245,2,5,tcp,brute_force
2026-05-02 08:17:24,144.190.95.111,25.155.171.240,57416,3389,3.6541722895348157,2960.9851279210197,404.4669329487215,0,0,0,1,0,1,0,39,12,0.012545741395895609,20,35,udp,normal
2026-05-02 08:17:30,32.171.167.6,5.101.58.45,48020,443,2.5363738693217295,855.2688231376515,6757.699239364867,0,0,0,2,1,1,0,20,21,0.06247240321979539,19,27,icmp,normal
2026-05-02 08:17:36,51.90.182.253,231.68.160.162,42634,443,3.2892965131437553,20613.423178040553,118665.23703584426,0,0,0,2,0,0,0,43,12,0.006132214394169262,95,47,icmp,normal
2026-05-02 08:17:42,60.179.53.22,210.36.251.79,28861,8080,10.36021581868679,462.0590149473883,24400.170862237675,0,0,0,3,0,0,0,15,28,0.10321945244981649,86,56,icmp,normal
2026-05-02 08:17:48,20.112.196.178,238.229.252.253,54355,443,0.0,10.0,0.0,0,0,0,0,0,0,0,493,2,0.8921638235215477,234,13,tcp,port_scan
2026-05-02 08:17:54,52.28.110.52,242.59.83.183,26745,80,2.2510205747250507,446.831669773607,3850.664912813671,0,0,0,2,0,1,0,4,26,0.037457533535583724,74,40,icmp,normal
2026-05-02 08:18:00,65.22.229.4,226.176.110.29,20820,22,3.0790831104569314,3972.6000110326013,26840.25492453022,0,0,0,2,0,0,0,44,21,0.10486480463733396,57,3,tcp,normal
2026-05-02 08:18:06,13.159.208.34,56.80.67.27,25645,80,435.1769283217072,619.8626059618405,823797.447912905,0,0,0,17,0,1,4,29,4,0.004080166607882623,5,8,udp,data_exfil
2026-05-02 08:18:12,178.234.126.129,23.136.233.83,6044,80,1.0933877928111206,105.99838276764784,1701.7795450292547,0,0,0,0,0,1,0,19,18,0.08084633694731361,6,44,tcp,normal
2026-05-02 08:18:18,160.31.22.231,137.253.173.41,42717,443,13.004184106173087,19527.823825438827,9337.80443914306,0,0,0,0,0,1,0,14,14,0.13147635059136825,97,33,tcp,normal
2026-05-02 08:18:24,233.220.131.93,227.131.112.151,21948,80,1.7902817713168635,5481.464916851642,5529.882325643474,0,0,0,2,1,0,0,4,11,0.01726483523115769,66,22,tcp,normal
2026-05-02 08:18:30,153.215.239.44,193.177.115.114,3112,443,1.4636133884792057,88.97830162055207,88.5022776372936,0,0,0,0,8,0,0,243,6,0.22035800506750278,2,4,tcp,brute_force
2026-05-02 08:18:36,74.152.27.215,128.127.46.113,13322,3306,0.0,36.0,0.0,0,0,0,0,0,0,0,227,7,0.990456348667637,230,18,tcp,port_scan
2026-05-02 08:18:42,211.45.217.77,26.96.176.16,59561,3389,2.9804541576218884,338.1976903198572,10465.750758143675,0,0,0,3,0,0,0,20,23,0.013556477252857057,35,27,tcp,normal
2026-05-02 08:18:48,251.213.206.249,76.178.212.139,45073,22,526.9543358535507,226.0925350118548,2277353.042744528,0,0,0,5,0,1,2,6,9,0.04627365954438617,2,1,tcp,data_exfil
2026-05-02 08:18:54,97.189.105.213,21.222.180.223,49290,22,0.0,9.0,0.0,0,0,0,0,0,0,0,330,3,0.8912384664289676,221,12,tcp,port_scan
2026-05-02 08:19:00,249.211.144.193,236.53.194.169,59410,3306,1.4916225594827381,4301.339111195217,1625.798908056827,0,0,0,0,0,1,0,36,23,0.004356258957607954,46,15,tcp,normal
2026-05-02 08:19:06,218.84.78.134,56.30.140.105,3809,22,0.0,48.0,0.0,0,0,0,0,0,0,0,379,6,0.9066438452009039,204,15,tcp,port_scan
2026-05-02 08:19:12,60.122.235.242,77.67.139.136,31327,21,0.2496019672895963,1149.4535627062332,26666.780716841487,0,0,0,0,0,0,0,49,22,0.10660611212185296,90,43,udp,normal
2026-05-02 08:19:18,67.168.2.243,223.72.126.58,17054,21,11.272152936740325,2249.817767874338,8195.233188014527,0,0,0,4,0,0,0,9,19,0.009551679589448797,78,8,udp,normal
2026-05-02 08:19:24,251.198.127.49,9.238.12.89,29869,80,3.3727418377699476,1106.9114604558997,80873.35184331606,0,0,0,1,0,1,0,20,6,0.07336179944189618,72,13,tcp,normal
2026-05-02 08:19:30,185.44.231.86,159.214.224.171,30094,80,2.9773229278196425,3279.062563906228,2108.256312974241,0,0,0,3,0,1,0,24,13,0.0009353145074263669,62,31,udp,normal
2026-05-02 08:19:36,97.23.126.57,109.188.53.50,52042,3389,0.35003423188720684,6745.897385145567,3202.008817784437,0,0,0,3,0,1,0,11,4,0.0418073277244747,40,36,tcp,normal
2026-05-02 08:19:42,7.124.195.5,21.214.198.2,19808,22,6.7413916904944635,131.1434857620192,18862.794082264838,0,0,0,2,0,1,0,29,29,0.021819272916459125,56,49,udp,normal
2026-05-02 08:19:48,43.53.132.200,3.150.64.126,61014,3389,5.697891098581616,76675.60532619133,34436.23878787351,0,0,0,3,0,1,0,12,7,0.011960206029868675,79,27,udp,normal
2026-05-02 08:19:54,188.201.81.251,108.107.252.67,30848,80,0.18680364004741368,1642.010944243904,899.6352692821081,0,0,0,1,0,1,0,44,21,0.13638677435590793,84,28,udp,normal
2026-05-02 08:20:00,46.230.85.16,101.218.147.142,6681,80,1.5460545836657942,33360.04431251081,4698.0228320395345,0,0,0,2,0,1,0,48,21,0.07808331462068273,81,35,tcp,normal
2026-05-02 08:20:06,182.237.151.240,177.17.69.56,53071,25,1.1836338190250637,952.960392631055,12657.79885213137,0,0,0,1,0,1,0,33,11,0.12919241527778788,72,18,tcp,normal
2026-05-02 08:20:12,8.47.236.139,55.48.122.88,35267,80,0.3849744904506248,4880.600400871477,11236.663788912982,0,0,0,2,0,1,0,19,20,0.192874676756678,59,18,udp,normal
2026-05-02 08:20:18,20.214.134.55,70.70.160.122,57533,443,5.892769180707661,4009.8669910302788,4232.4470438389135,0,0,0,0,0,0,0,39,22,0.044956741147857374,9,44,icmp,normal
2026-05-02 08:20:24,13.187.177.124,107.12.135.251,34098,21,19.85454944713223,5502.27059425102,643.3233642680806,0,0,0,2,0,1,0,18,22,0.06459419423395737,4,55,udp,normal
2026-05-02 08:20:30,208.182.70.131,139.192.74.137,35025,443,7.351820419798914,1621.255727481498,64448.9002760495,0,0,0,3,0,0,0,8,7,0.14901579325175252,10,24,udp,normal
2026-05-02 08:20:36,190.253.53.209,89.128.65.245,46570,80,1.4029037637667099,12567.63408471534,8746.87328295103,0,0,0,2,0,0,0,46,5,0.007150881895967504,37,15,udp,normal
2026-05-02 08:20:42,241.135.39.232,71.249.116.20,32970,22,0.0,36.0,0.0,0,0,0,0,0,0,0,223,6,0.8933020738771793,230,19,tcp,port_scan
2026-05-02 08:20:48,237.141.165.127,219.17.88.192,29789,22,1.1894739145394322,5116.349251657856,6163.037253761109,0,0,0,1,0,0,0,32,18,0.023550981339892717,52,31,udp,normal
